Nodo	dominant_outward_orientation_1	dominant_outward_orientation_2	dominant_outward_orientation_3	dominant_inward_orientation_1	dominant_inward_orientation_2	dist_dominant_outward_1	dist_dominant_outward_2	dist_dominant_outward_3	InStrength	OutStrength	NetworkDivergence	id	lat	lon	normal_InStrength	normal_OutStrength	DegreeCentrality	Clustering	ClosenessCentrality	BetweennessCentrality	StructuralHolesConstraint	global_clustering	normal_Degree	normal_Clustering	normal_ClosenessCentrality	normal_BetweennessCentrality	normal_StructuralHolesConstraint
821	135			0		2.8230009			.0006633755013885	.0013498920086393	.0006865165072508	821	45.75	10.75	.12027972	.22727273	.1049868766404199	.1767295597484277	.4769953051643193	.0043527014538124	.0103529142029938	.293214218035591	.37947494	.26509434	.8169629	.17780729	.0040594493
822	315			180		4.9100056			.0001774143782783	.0022986732489972	.0021212588707189	822	45.75	11	.032167833	.38701299	.0505249343832021	.2402597402597403	.4590361445783133	.0005940913586793	.0170412459334553	.293214218035591	.18138425	.36038962	.74921638	.024268555	.010790315
823	315			180		4.895422			.0001697007096575	.0025300833076211	.0023603825979636	823	45.75	11.25	.030769231	.42597401	.0813648293963255	.2115132441646997	.4667687595712098	.0019474640458685	.0118780476306397	.293214218035591	.29355609	.31726986	.77838576	.079553656	.0055942815
824	315			0		4.0217643			.0006556618327677	.0010567726010491	.0004011107682814	824	45.75	11.5	.11888112	.17792208	.0853018372703412	.268097793679189	.4524940617577197	.0021053361443322	.0128966930816604	.293214218035591	.3078759	.4021467	.72453797	.086002707	.006619405
825	180			0		5.4855781			.001172477630361	.0002776920703487	-.0008947855600123	825	45.75	11.75	.21258742	.046753246	.1535433070866142	.2774292945966766	.4771446462116468	.0038107511999152	.009190098493487	.293214218035591	.55608594	.41614395	.81752628	.15566869	.002889239
826	270			0		2.5744677			.0006170934896637	.0004936747917309	-.0001234186979327	826	45.75	12	.11188811	.083116882	.0853018372703412	.2395945140131187	.4510210121337674	.0025223881871029	.012231776865875	.293214218035591	.3078759	.35939178	.71898127	.10303923	.0059502604
827	270			180		2.4039104			.001249614316569	.0002159827213823	-.0010336315951867	827	45.75	12.25	.22657342	.036363635	.1010498687664042	.2099991511756218	.4753587024329383	.0031032918953605	.0102528913601729	.293214218035591	.36515513	.31499872	.81078923	.12676908	.0039587906
828	315			180		4.2014475			.0014038876889849	.000300833076211	-.0011030546127738	828	45.75	12.5	.25454545	.050649352	.1082677165354331	.2495934959349594	.477742946708464	.0029405799459932	.0103403374539988	.293214218035591	.39140812	.37439024	.81978321	.12012231	.0040467926
829	315			180		4.1988602			.0005399568034557	.0009950632520827	.000455106448627	829	45.75	12.75	.097902097	.16753247	.0269028871391076	.2878048780487805	.4167350287120591	.0000996719001188	.0290820150371908	.293214218035591	.095465392	.43170732	.5896458	.0040715844	.022907654
830	180			0		6.5021119			.0007482258562172	.0003085467448318	-.0004396791113854	830	45.75	13	.13566433	.051948052	.0203412073490814	.2946236559139785	.4096774193548387	.0001102976347116	.037403568289451	.293214218035591	.071599044	.44193548	.56302267	.0045056441	.031282127
831	180			180		6.0138288			.0005245294662141	.0004936747917309	-.0000308546744832	831	45.75	13.25	.095104896	.083116882	.0807086614173228	.1927229108356657	.462238398544131	.0022952520449572	.0116523464058994	.293214218035591	.29116946	.28908437	.76129609	.093760751	.0053671449
832	180			180		2.8642466			.0001774143782783	.0002545510644863	.000077136686208	832	45.75	13.5	.032167833	.042857144	.0360892388451444	.164983164983165	.4510210121337674	.0008030408741454	.0224323224756377	.293214218035591	.12887828	.24747474	.71898127	.032804117	.016215675
833	0			180		3.4532144			.0001079913606911	.0003316877506942	.0002236963900031	833	45.75	13.75	.01958042	.055844154	.0118110236220472	.1830065359477124	.4052113799521404	.0000674866983709	.0599780415565407	.293214218035591	.040572792	.27450982	.54617566	.0027568229	.054000158
834	135	180		180		5.5189171	5.5343895		.0002082690527615	.0009719222462203	.0007636531934588	834	45.75	14	.03776224	.16363636	.0223097112860892	.2406417112299465	.4358021160995139	.0002519666585335	.0333532516982462	.293214218035591	.078758948	.36096257	.66157168	.010292806	.027206052
835	135			180		6.4306941			.0002468373958655	.0025300833076211	.0022832459117556	835	45.75	14.25	.044755246	.42597401	.0492125984251969	.2572972972972973	.4587597832630945	.0008487968455633	.0172484429554032	.293214218035591	.17661098	.38594595	.74817389	.03467324	.010998828
836	135			180		6.2052264			.0001697007096575	.0022832459117556	.0021135452020981	836	45.75	14.5	.030769231	.3844156	.0328083989501312	.163265306122449	.4572457245724573	.0012560796709535	.0244191388076162	.293214218035591	.11694511	.24489796	.74246246	.051310692	.018215125
837	315			180		2.6238413			.0003856834310398	.0011416229558778	.000755939524838	837	45.75	14.75	.069930069	.1922078	.0459317585301837	.2592132505175984	.4426372349695034	.0005361779773738	.0177343856205518	.293214218035591	.1646778	.38881987	.68735552	.021902801	.011487862
838	180			180		4.0017295			.0001157050293119	.0027074976858994	.0025917926565875	838	45.75	15	.020979021	.45584416	.0531496062992126	.3953703703703704	.4254606365159129	.00035186453877	.0178992668313436	.293214218035591	.19093078	.59305555	.62256104	.014373621	.011653791
839	180			180		3.643682			.0003933970996606	.0009950632520827	.0006016661524221	839	45.75	15.25	.07132867	.16753247	.1062992125984252	.3417682693045012	.4439265948150306	.0011609355026442	.0116057968920093	.293214218035591	.3842482	.5126524	.69221932	.047424067	.0053202994
840	180	225		180		4.8328719	2.5918312		.0003471150879358	.0009873495834619	.0006402344955261	840	45.75	15.5	.062937066	.16623376	.1279527559055118	.2666137985725615	.4759525296689569	.0029838781451177	.0097109338285781	.293214218035591	.46300715	.3999207	.81302929	.12189104	.0034133864
841	180			180		8.2939529			.0003625424251774	.0010182042579451	.0006556618327677	841	45.75	15.75	.065734267	.17142858	.0931758530183727	.2943761861951853	.4744707347447074	.0025021458343244	.0113402138682469	.293214218035591	.33651552	.44156429	.80743957	.10221233	.0050530275
842	135			180		7.2329779			.0009024992286331	.0006865165072508	-.0002159827213823	842	45.75	16	.16363636	.11558442	.1299212598425197	.2871865866789725	.4769953051643193	.0028343171473173	.0099935982935432	.293214218035591	.47016707	.43077987	.8169629	.11578149	.0036978484
843	135	180		180		5.2695622	8.6164446		.000455106448627	.0004396791113854	-.0000154273372416	843	45.75	16.25	.082517482	.074025974	.1259842519685039	.3316426701570681	.462238398544131	.0015329209192508	.0106558001841047	.293214218035591	.45584726	.497464	.76129609	.062619619	.0043642614
844	135			180		7.6342301			.0006788028386301	.0004859611231102	-.0001928417155199	844	45.75	16.5	.12307692	.081818178	.1646981627296588	.3362868525896414	.4654856444715944	.0017437549277919	.0098728488595322	.293214218035591	.59665871	.50443029	.7735455	.071232162	.0035763311
845	180			180		11.465351			.0013113236655353	.0007405121875964	-.0005708114779389	845	45.75	16.75	.23776224	.12467533	.1889763779527559	.3239692218350755	.4781926576717916	.0022570890578797	.0091472013352622	.293214218035591	.68496418	.48595384	.82147962	.092201799	.0028460689
846	135			180		9.3932343			.000833076211046	.0014424560320889	.0006093798210429	846	45.75	17	.15104896	.24285714	.1784776902887139	.3111026698502279	.4646341463414634	.0017296993722189	.0092233795770373	.293214218035591	.64677805	.466654	.77033347	.070657998	.0029227317
847	180			180		9.4147291			.0004319654427646	.0007636531934588	.0003316877506942	847	45.75	17.25	.07832168	.12857144	.1227034120734908	.40365706399862	.4409722222222222	.0004521015660458	.0114037808263429	.293214218035591	.44391409	.60548562	.68107468	.018468291	.0051169987
848	180			180		9.1984272			.0003162604134526	.0011879049676026	.00087164455415	848	45.75	17.5	.057342656	.2	.1141732283464567	.4157863264899342	.4437973209085614	.0004947748401802	.0121631387346144	.293214218035591	.41288784	.62367952	.69173163	.020211488	.0058811856
849	135	180		180		9.1091719	8.3265953		.0003856834310398	.0009719222462203	.0005862388151805	849	45.75	17.75	.069930069	.16363636	.1122047244094488	.4066047471620227	.4431520790927595	.0004927150695019	.0121640200192414	.293214218035591	.40572792	.60990715	.68929762	.020127347	.0058820723
850	90			135		2.7572041			.0002082690527615	.0008947855600123	.0006865165072508	850	45.75	18	.03776224	.15064935	.1069553805774278	.4114216465954707	.4399538106235566	.0004624998045759	.0124519339025747	.293214218035591	.38663486	.61713248	.67723298	.018893057	.0061718174
851	180			135		6.3453517			.0001542733724159	.0012727553224313	.0011184819500154	851	45.75	18.25	.027972028	.21428572	.1233595800524934	.3946979178518603	.4523597506678539	.0007281016509313	.0116274211167937	.293214218035591	.44630072	.59204686	.72403133	.029742859	.0053420612
852	180			135		6.2856221			.0001002776920703	.0012727553224313	.001172477630361	852	45.75	18.5	.018181818	.21428572	.1200787401574803	.3847354830961388	.4506209343583678	.0007335118294115	.011595992766062	.293214218035591	.43436754	.5771032	.71747208	.029963864	.005310433
853	180			135		6.4909449			.0000308546744832	.0016970070965751	.0016661524220919	853	45.75	18.75	.0055944058	.2857143	.1351706036745407	.3917594127397585	.4471830985915493	.0008339535435857	.0115555134223387	.293214218035591	.48926014	.58763909	.70450366	.034066893	.005269696
854	180			90		6.0887618			.0000617093489664	.0019207034865782	.0018589941376118	854	45.75	19	.011188812	.32337663	.1535433070866142	.3675213675213675	.45075421472937	.0013820121146356	.0107544178530995	.293214218035591	.55608594	.55128205	.71797484	.056455016	.0044635064
855	270	315		0		1.75	4.6097722		.001627584078988	.0000154273372416	-.0016121567417464	855	45.5	4	.29510489	.0025974025	.0479002624671916	.0951293759512938	.4173055859802848	.003924036378278	.0179179264926235	.293214218035591	.1718377	.14269407	.59179807	.16029638	.011672569
856	315			0		4.069705			.0029466214131441	7.71366862080e-06	-.0029389077445233	856	45.5	4.25	.53426576	.0012987013	.0282152230971129	.1173864894795127	.3974960876369327	.0007615073483431	.0276506323590362	.293214218035591	.10023867	.17607974	.5170716	.031107478	.02146717
857	315			0		7.7047915			.0010104905893243	.0003316877506942	-.0006788028386301	857	45.5	4.5	.18321678	.055844154	.0288713910761155	.1596194503171247	.4090177133655394	.0004724679273005	.0274887998561702	.293214218035591	.1026253	.23942918	.56053412	.019300254	.021304308
858	315			0		9.2063427			.0005476704720765	.0003702560937982	-.0001774143782783	858	45.5	4.75	.099300697	.062337663	.0492125984251969	.1405405405405405	.4404624277456647	.00254515253073	.0177106026799653	.293214218035591	.17661098	.21081081	.67915159	.10396915	.011463927
859	315			0		6.7606444			.0002082690527615	.0005476704720765	.000339401419315	859	45.5	5	.03776224	.092207789	.0341207349081365	.1711915535444947	.4058588548601864	.0008548892838519	.0244585717312053	.293214218035591	.12171838	.25678733	.54861808	.034922116	.018254809
860	315			0		7.5882816			.0001002776920703	.0005785251465597	.0004782474544894	860	45.5	5.25	.018181818	.097402595	.0085301837270341	.1025641025641026	.3697234352256186	.0001720524843905	.0804363406106292	.293214218035591	.028639618	.15384616	.4123061	.0070283217	.07458856
861	0			0		5.6851125			.0001928417155199	.0010259179265659	.000833076211046	861	45.5	5.5	.034965035	.17272727	.036745406824147	.148051948051948	.4062916555585177	.0008140417833239	.0223912721077383	.293214218035591	.13126491	.22207792	.55025071	.033253502	.016174363
862	90			0		2.1558735			.0003316877506942	.000300833076211	-.0000308546744832	862	45.5	5.75	.060139861	.050649352	.0360892388451444	.1353535353535354	.4432809773123909	.0023150235585723	.022420788679695	.293214218035591	.12887828	.2030303	.68978387	.094568416	.016204067
863	90			0		2.6753333			.0003239740820734	.0005862388151805	.0002622647331071	863	45.5	6	.05874126	.098701298	.0406824146981627	.1866737176097303	.4374282433983926	.0017455962734947	.0224863514898419	.293214218035591	.14558473	.28001058	.66770589	.071307383	.016270047
864	45			0		1.9253407			.0003856834310398	.0008870718913915	.0005013884603517	864	45.5	6.25	.069930069	.14935064	.0131233595800525	.1789473684210526	.3854324734446131	.0000899156931921	.0554754309723237	.293214218035591	.045346063	.26842105	.47156459	.0036730445	.049468912
865	90			0		1.9911426			.0004936747917309	.0008407898796668	.0003471150879358	865	45.5	6.5	.089510493	.14155844	.0170603674540682	.2307692307692308	.3799551234106208	.0000895934766	.0445795643882043	.293214218035591	.05966587	.34615386	.45090264	.0036598819	.038503759
866	0			0		6.1677284			.0001928417155199	.0017510027769207	.0015581610614008	866	45.5	6.75	.034965035	.2948052	.0702099737532808	.1643449127138071	.4488954344624448	.0036779870038396	.0145718408075286	.293214218035591	.2529833	.24651738	.71096301	.15024529	.008305205
867	315			0		4.408565			.0001619870410367	.0005168157975933	.0003548287565566	867	45.5	7	.02937063	.087012984	.0242782152230971	.2192192192192192	.3967716740432179	.0003944749109039	.0335799541867105	.293214218035591	.085918851	.32882884	.51433897	.01611425	.027434196
868	315			225		5.3401327			.0001234186979327	.0006942301758716	.0005708114779389	868	45.5	7.25	.022377623	.11688311	.0229658792650919	.2672268907563025	.3920761512734757	.0001505486418482	.0366033654827262	.293214218035591	.081145585	.40084034	.49662623	.0061498927	.030476835
869	315			180		6.0940385			.0002314100586239	.0007327985189756	.0005013884603517	869	45.5	7.5	.041958041	.12337662	.0223097112860892	.2299465240641711	.3965651834504293	.0001819106297077	.0355386100130312	.293214218035591	.078758948	.3449198	.51356	.0074310256	.029405309
870	0			135		6.8066506			.0001774143782783	.0021366862079605	.0019592718296822	870	45.5	7.75	.032167833	.35974026	.0275590551181102	.1614401858304297	.4274894810659187	.0006736815771432	.0283364353169193	.293214218035591	.097852029	.24216028	.63021433	.027519805	.022157334
871	315			315		6.1761532			.0001774143782783	.0018975624807158	.0017201481024375	871	45.5	8	.032167833	.31948051	.0124671916010499	.2105263157894737	.3793876026885736	.0000489221261023	.0591315591259078	.293214218035591	.042959426	.31578946	.44876179	.0019984625	.053148292
872	315			135	270	5.9313617			.0001157050293119	.002005553841407	.001889848812095	872	45.5	8.25	.020979021	.33766234	.0255905511811024	.2118758434547908	.3959469992205768	.0002259621500604	.0324699178216855	.293214218035591	.090692125	.31781375	.51122808	.0092305243	.026317101
873	315			135		3.7640722			.0002391237272447	.0006170934896637	.000377969762419	873	45.5	8.5	.043356642	.1038961	.0439632545931758	.1732247851650837	.4440559440559441	.0012964128066596	.0195898141325725	.293214218035591	.1575179	.25983718	.69270724	.052958295	.013355089
874	0			135	180	3.6465087			.0001928417155199	.0006556618327677	.0004628201172478	874	45.5	8.75	.034965035	.11038961	.0406824146981627	.1988365943945003	.430751837196156	.0006817331938284	.0209687492597642	.293214218035591	.14558473	.29825488	.64252079	.027848713	.014742794
875	135			0		3.4396832			.000339401419315	.0005013884603517	.0001619870410367	875	45.5	9	.061538462	.084415585	.068241469816273	.1672890216579537	.4261744966442953	.0028357546407147	.0169257979630199	.293214218035591	.24582338	.25093353	.62525386	.11584021	.010674132
876	315			0		3.5675092			.0002314100586239	.0013498920086393	.0011184819500154	876	45.5	9.25	.041958041	.22727273	.0623359580052493	.1404255319148936	.4798488664987405	.0040233317023879	.0140218945303238	.293214218035591	.22434367	.2106383	.82772726	.16435258	.0077517619
877	315			0		3.5265565			.0002854057389695	.0012419006479482	.0009564949089787	877	45.5	9.5	.051748253	.2090909	.0669291338582677	.1353135313531353	.4734389561975769	.0035242021971094	.0135173978323363	.293214218035591	.24105012	.2029703	.80354744	.1439632	.007244057
878	315			180		3.3988931			.0006248071582845	.0005399568034557	-.0000848503548288	878	45.5	9.75	.11328671	.090909094	.0780839895013123	.1340264919527133	.4755070202808112	.0038257900527756	.0119902493021728	.293214218035591	.28162292	.20103973	.81134874	.15628304	.0057071969
879	315			180		3.6918707			.0003548287565566	.0010644862696699	.0007096575131132	879	45.5	10	.064335667	.17922078	.0321522309711286	.2159863945578231	.3950233281493001	.0002527239683258	.0278770254472366	.293214218035591	.11455847	.32397959	.50774372	.010323741	.021695001
880	315			0		4.2076778			.0007327985189756	.0002699784017279	-.0004628201172478	880	45.5	10.25	.13286713	.045454547	.0544619422572178	.1892447840141052	.4577951336737759	.0022307125128976	.0164268732586076	.293214218035591	.19570406	.28386718	.74453497	.091124319	.010172035
881	315			0		4.5752473			.0004705337858686	.0008485035482876	.000377969762419	881	45.5	10.5	.085314684	.14285715	.0610236220472441	.1867695184665732	.4550612123021798	.0014773084262037	.0139944000663964	.293214218035591	.2195704	.28015429	.73422194	.060347859	.0077240923
882	315			180		4.6263189			.0003239740820734	.0016044430731256	.0012804689910521	882	45.5	10.75	.05874126	.27012986	.0551181102362205	.2051061388410786	.4609800362976407	.0007933600848681	.0153104074055956	.293214218035591	.19809069	.30765921	.75654924	.032408658	.0090484684
883	315			180		4.5003324			.0002082690527615	.002044122184511	.0018358531317495	883	45.5	11	.03776224	.34415585	.057742782152231	.2079414838035528	.4646341463414634	.0011447113165649	.0154872209883558	.293214218035591	.20763724	.31191224	.77033347	.046761308	.0092264069
884	315			180		4.0248981			.0002082690527615	.0007096575131132	.0005013884603517	884	45.5	11.25	.03776224	.11948052	.0557742782152231	.2464985994397759	.4470519213845702	.000833683459609	.016366597343263	.293214218035591	.20047733	.36974791	.70400882	.034055863	.010111376
885	315			180		3.9449735			.000416538105523	.0005553841406973	.0001388460351743	885	45.5	11.5	.075524479	.093506493	.0728346456692913	.2599508599508599	.4537064602560286	.0013283336415614	.0132424593198974	.293214218035591	.26252982	.38992628	.72911143	.054262258	.0069673699
886	315			180		3.7467012			.0005708114779389	.0007405121875964	.0001697007096575	886	45.5	11.75	.10349651	.12467533	.068241469816273	.2884615384615384	.4650595056454074	.0010871373499881	.0136295763937527	.293214218035591	.24582338	.43269232	.77193803	.04440942	.0073569487
887	0			180		4.3242464			.0002159827213823	.0024529466214131	.0022369639000309	887	45.5	12	.03916084	.41298702	.0938320209973753	.3175416133162612	.4695009242144177	.0016491032126954	.0116921245729897	.293214218035591	.33890215	.47631243	.78869218	.067365654	.005407176
888	270			180		2.1665313			.0008793582227707	.0005399568034557	-.000339401419315	888	45.5	12.25	.15944056	.090909094	.0898950131233596	.2759768140832976	.4649176327028676	.001018363685801	.0116907748836827	.293214218035591	.32458234	.41396523	.77140284	.041600026	.0054058176
889	45	270		180		3.2392566	2.204299		.0002699784017279	.0011879049676026	.0009179265658747	889	45.5	12.5	.048951048	.2	.1010498687664042	.2743400390459214	.4656278643446379	.0015657551475296	.010824375709341	.293214218035591	.36515513	.41151005	.77408201	.063960895	.0045339088
890	0			180		4.4638476			.0003471150879358	.0011956186362234	.0008485035482876	890	45.5	12.75	.062937066	.2012987	.1233595800524934	.3355330526794857	.4769953051643193	.0026449781318297	.0103618077307378	.293214218035591	.44630072	.50329959	.8169629	.10804702	.0040683993
891	0			180		4.3009725			.0004011107682814	.0010490589324283	.0006479481641469	891	45.5	13	.07272727	.17662337	.0977690288713911	.3119898421911845	.4666258420085732	.0016639258511361	.011032353083512	.293214218035591	.35322195	.46798477	.77784663	.067971155	.0047432091
892	135			180		3.4111264			.0003316877506942	.0005785251465597	.0002468373958655	892	45.5	13.25	.060139861	.097402595	.0288713910761155	.3699788583509514	.4161660294920808	.0002073204349348	.0277460097068383	.293214218035591	.1026253	.5549683	.58749938	.0084690126	.021563152
893	135			0		6.4638004			.0006556618327677	.0012341869793274	.0005785251465597	893	45.5	13.5	.11888112	.20779221	.015748031496063	.1666666666666667	.403494837172359	.0002998203605203	.0472590556930875	.293214218035591	.0548926	.25	.53970045	.012247623	.041200288
894	135			180		5.9542785			.0000694230175872	.0017432891082999	.0016738660907127	894	45.5	13.75	.012587412	.2935065	.041994750656168	.3382936507936508	.4261744966442953	.0002075798167425	.0203804139703805	.293214218035591	.15035799	.50744045	.62525386	.0084796092	.014150717
895	135			180		5.3330894			.000038568343104	.0043659364393706	.0043273680962666	895	45.5	14	.0069930069	.73506492	.0721784776902887	.2755629691409508	.4515555555555555	.0026961216623865	.0131063109389675	.293214218035591	.26014319	.41334444	.72099769	.11013623	.0068303556
896	45			180		3.5117838			.0003702560937982	.0003625424251774	-7.71366862080e-06	896	45.5	14.25	.067132868	.06103896	.026246719160105	.1064102564102564	.4434099505382601	.0011032533175971	.0280223218711441	.293214218035591	.093078762	.15961538	.69027042	.045067757	.021841222
897	135			180		5.5741682			.0001774143782783	.0028540573896945	.0026766430114162	897	45.5	14.5	.032167833	.48051947	.0511811023622047	.2540792540792541	.4597285067873303	.0018351168951177	.0165156620550644	.293214218035591	.18377088	.38111889	.75182813	.074964285	.010261388
898	315			180		3.2649648			.0003702560937982	.0015581610614008	.0011879049676026	898	45.5	14.75	.067132868	.26233765	.026246719160105	.3448717948717949	.4105603448275862	.0000949344800257	.0299474014137366	.293214218035591	.093078762	.5173077	.56635332	.0038780612	.023778543
899	180			135		3.1527543			.0006865165072508	.000755939524838	.0000694230175872	899	45.5	15	.12447552	.12727273	.1181102362204724	.294723774053383	.4582080577269994	.0023308545012921	.0108546698963403	.293214218035591	.42720765	.44208565	.74609262	.095215105	.0045643956
900	225			135		2.5082042			.0010027769207035	.0007636531934588	-.0002391237272447	900	45.5	15.25	.18181819	.12857144	.0708661417322835	.3063343717549325	.4456140350877193	.001473060257154	.0142684604241363	.293214218035591	.25536993	.45950156	.69858474	.06017432	.0079998961
901	45			135		2.7505789			.001133909287257	.0006402344955261	-.0004936747917309	901	45.5	15.5	.20559441	.10779221	.1095800524934383	.3048842074886372	.4680589680589681	.003026684941781	.0111417096894137	.293214218035591	.39618137	.45732632	.78325278	.12363969	.0048532612
902	180			135		3.7771719			.0005785251465597	.000833076211046	.0002545510644863	902	45.5	15.75	.10489511	.14025974	.0793963254593176	.3424242424242424	.4594513114259873	.001424475024339	.0130989911982859	.293214218035591	.28639618	.51363635	.75078249	.058189619	.0068229893
903	180			135	180	6.0223436			.0003085467448318	.0007405121875964	.0004319654427646	903	45.5	16	.055944055	.12467533	.1338582677165354	.3579155800251135	.4619581691421643	.0012944612215472	.0105547330596778	.293214218035591	.48448688	.53687334	.76023901	.052878574	.0042625517
904	180			135		10.319246			.0012958963282937	.0003239740820734	-.0009719222462203	904	45.5	16.25	.23496504	.054545455	.1154855643044619	.4183116883116883	.4487632508833923	.0005364169103943	.011878408798511	.293214218035591	.4176611	.62746751	.71046442	.021912562	.0055946452
905	135			135	180	6.7051463			.0001928417155199	.0009333539031163	.0007405121875964	905	45.5	16.5	.034965035	.15714286	.0977690288713911	.3891710502448757	.4444444444444444	.000592626940164	.0125141372503702	.293214218035591	.35322195	.58375657	.6941728	.024208734	.0062344163
906	135			135		9.4877062			.0001774143782783	.0007096575131132	.0005322431348349	906	45.5	16.75	.032167833	.11948052	.0741469816272966	.45448798988622	.4260553536483087	.0002168456290087	.0152641794258871	.293214218035591	.26730311	.681732	.62480444	.0088581163	.009001947
907	180			180		12.752588			.0011184819500154	.0001542733724159	-.0009642085775995	907	45.5	17	.2027972	.025974026	.1391076115485564	.3913082357149245	.4587597832630945	.0008756618729215	.0108329331364269	.293214218035591	.50357997	.58696234	.74817389	.035770673	.0045425207
908	180			180		10.540324			.0006248071582845	.0005939524838013	-.0000308546744832	908	45.5	17.25	.11328671	.1	.1286089238845144	.3968602825745683	.4466588511137163	.0006807961171697	.0118469693079884	.293214218035591	.46539378	.59529042	.70252609	.027810434	.0055630053
909	180			180		8.7724657			.0005630978093181	.0006016661524221	.000038568343104	909	45.5	17.5	.1020979	.1012987	.1364829396325459	.3820605722779636	.4573829531812725	.0010394131620345	.0112745154639643	.293214218035591	.49403343	.57309085	.74298012	.042459894	.0049869111
910	180			180		9.0149584			.0005630978093181	.0006016661524221	.000038568343104	910	45.5	17.75	.1020979	.1012987	.1364829396325459	.3820605722779636	.4573829531812725	.0010394131620345	.0112745154639643	.293214218035591	.49403343	.57309085	.74298012	.042459894	.0049869111
911	180			180		7.4346666			.0003933970996606	.0010413452638075	.0006479481641469	911	45.5	18	.07132867	.17532468	.0990813648293963	.4346136865342163	.439066551426102	.000355666712629	.0131707121481682	.293214218035591	.35799521	.65192056	.673886	.01452894	.0068951664
912	180			180		7.5759511			.0003933970996606	.0010413452638075	.0006479481641469	912	45.5	18.25	.07132867	.17532468	.0997375328083989	.4384803067270826	.439193083573487	.0003570950728301	.0131942081564029	.293214218035591	.36038187	.65772045	.67436332	.014587288	.0069188117
913	180			135		6.7362485			.0000462820117248	.0014887380438136	.0014424560320889	913	45.5	18.5	.0083916085	.25064936	.0997375328083989	.460700592540955	.4361763022323984	.0002773205074723	.0133811045227725	.293214218035591	.36038187	.69105089	.66298324	.011328507	.007106897
914	180			135		6.8651528			.0001542733724159	.0010490589324283	.0008947855600123	914	45.5	18.75	.027972028	.17662337	.0833333333333333	.4985626796650419	.4292957746478873	.0001664528191584	.0145174062114781	.293214218035591	.30071598	.74784404	.63702816	.0067995763	.0082504246
915	180			90		6.0994506			.0000694230175872	.0016892934279543	.0016198704103672	915	45.5	19	.012587412	.28441557	.1003937007874016	.3409012727898177	.436551131480951	.0007065354508345	.0119200936228504	.293214218035591	.3627685	.51135188	.66439718	.028861882	.0056365947
916	315			0		3.0798948			.0008485035482876	.000038568343104	-.0008099352051836	916	45.25	4	.15384616	.0064935065	.031496062992126	.1728723404255319	.3915724563206577	.0006807233862609	.0264299135944389	.293214218035591	.11217184	.25930852	.49472618	.027807463	.020238686
917	315			45		3.4447882			.0009796359148411	.0000231410058624	-.0009564949089787	917	45.25	4.25	.17762238	.0038961039	.0177165354330709	.2478632478632479	.374539198820349	.0000926554847554	.045695492936839	.293214218035591	.062052507	.37179488	.43047237	.0037849646	.039626781
918	0	315		0		6.7314558	2.3584952		.0010336315951867	.0000154273372416	-.0010182042579451	918	45.25	4.5	.18741259	.0025974025	.0183727034120735	.1164021164021164	.392682298376707	.0002637462950658	.0388546872678788	.293214218035591	.06443914	.17460318	.49891278	.010774002	.032742474
919	315			0		8.6893768			.000377969762419	.0004473927800062	.0000694230175872	919	45.25	4.75	.068531469	.075324677	.0334645669291338	.16	.4306301215032495	.0007693989736653	.0246127607586255	.293214218035591	.11933174	.23999999	.64206165	.03142985	.018409979
920	315			0		7.2638535			.000339401419315	.0005785251465597	.0002391237272447	920	45.25	5	.061538462	.097402595	.0269028871391076	.1390243902439025	.4233333333333333	.0004467122033208	.0284288909809191	.293214218035591	.095465392	.20853658	.61453629	.018248135	.022250377
921	315			0		6.5015302			.0002159827213823	.0004628201172478	.0002468373958655	921	45.25	5.25	.03916084	.077922076	.0072178477690289	.1454545454545454	.36415770609319	.0000202897351737	.0946938382405516	.293214218035591	.023866348	.21818182	.39131075	.00082883309	.088936724
922	315			0		4.6632299			.0004628201172478	.0001002776920703	-.0003625424251774	922	45.25	5.5	.083916083	.016883116	.015748031496063	.1340579710144928	.4091275167785235	.0003987163969011	.046860766688618	.293214218035591	.0548926	.20108695	.56094831	.016287513	.040799465
923	90			0		2.8998997			.0002931194075902	.0005168157975933	.0002236963900031	923	45.25	5.75	.053146854	.087012984	.0190288713910761	.1921182266009852	.4205298013245033	.0003968978888809	.0399517148832046	.293214218035591	.066825777	.28817734	.60396063	.016213227	.033846479
924	90			0		3.2893894			.0003548287565566	.0006402344955261	.0002854057389695	924	45.25	6	.064335667	.10779221	.0446194225721785	.1567164179104478	.4419953596287703	.0021067213565503	.0200202758328832	.293214218035591	.15990454	.23507462	.6849342	.086059295	.013788288
925	0			0		5.2554188			.0009487812403579	.0005476704720765	-.0004011107682814	925	45.25	6.25	.17202798	.092207789	.0413385826771654	.105478750640041	.4481034989708909	.0031278113286958	.0195641646381091	.293214218035591	.14797136	.15821813	.70797563	.12777069	.013329277
926	0			225		6.0082393			.0001079913606911	.0020595495217525	.0019515581610614	926	45.25	6.5	.01958042	.34675324	.010498687664042	.2083333333333333	.3716166788588149	.0000799333011628	.0706155992605395	.293214218035591	.035799522	.3125	.4194479	.0032652651	.064705364
927	0			0		4.4398832			.000077136686208	.0020132675100278	.0019361308238198	927	45.25	6.75	.013986014	.33896104	.0334645669291338	.2384313725490196	.4241580851655998	.000684909019057	.0265210550072724	.293214218035591	.11933174	.35764706	.61764747	.027978444	.020330409
